8312,"Adductor tenotomy of hip","Adductor tenotomy of hip"
8313,"Other tenotomy","Other tenotomy"
8314,"Fasciotomy","Fasciotomy"
8319,"Soft tissue division NEC,"Other division of soft tissue"
8321,"Open biopsy soft tissue","Open biopsy of soft tissue"
8329,"Soft tissue dx proc NEC,"Other diagnostic procedures on muscle"
8331,"Excis les tendon sheath","Excision of lesion of tendon sheath"
8332,"Excis lesion of muscle","Excision of lesion of muscle"
8339,"Exc les soft tissue NEC,"Excision of lesion of other soft tissue"
8341,"Tendon excision for grft","Excision of tendon for graft"
8342,"Other tenonectomy","Other tenonectomy"
8343,"Musc/fasc excis for grft","Excision of muscle or fascia for graft"
8344,"Other fasciectomy","Other fasciectomy"
8345,"Other myectomy","Other myectomy"
8349,"Other soft tissue excis","Other excision of soft tissue"
835,"Bursectomy","Bursectomy"
6959,"Aspir curett uterus NEC,"Other aspiration curettage of uterus"
696,"Menstrual extraction","Menstrual extraction or regulation"
697,"Insertion of iud","Insertion of intrauterine contraceptive device"
6991,"Insert uterine device","Insertion of therapeutic device into uterus"
6992,"Artificial insemination","Artificial insemination"
6993,"Insertion of laminaria","Insertion of laminaria"
6994,"Man replace invert uter","Manual replacement of inverted uterus"
6995,"Incision of cervix","Incision of cervix"
6996,"Remove cervical cerclage","Removal of cerclage material from cervix"
6997,"Remove penetrat cerv FB,"Removal of other penetrating foreign body from cervix"
6998,"Uterine support op NEC,"Other operations on supporting structures of uterus"
6999,"Uterine operation NEC,"Other operations on cervix and uterus"
700,"Culdocentesis","Culdocentesis"
7011,"Hymenotomy","Hymenotomy"
7012,"Culdotomy","Culdotomy"
7013,"Intralum vag adhesiolys","Lysis of intraluminal adhesions of vagina"
7014,"Vaginotomy NEC,"Other vaginotomy"
7021,"Vaginoscopy","Vaginoscopy"
7022,"Culdoscopy","Culdoscopy"
7023,"Cul-de-sac biopsy","Biopsy of cul-de-sac"
7024,"Vaginal biopsy","Vaginal biopsy"
7029,"Vagin/cul-de-sac dx NEC,"Other diagnostic procedures on vagina and cul-de-sac"
7031,"Hymenectomy","Hymenectomy"
7032,"Excis cul-de-sac lesion","Excision or destruction of lesion of cul-de-sac"
7033,"Excision vaginal lesion","Excision or destruction of lesion of vagina"
704,"Vaginal obliteration","Obliteration and total excision of vagina"
7050,"Cystocel/rectocel repair","Repair of cystocele and rectocele"
7051,"Cystocele repair","Repair of cystocele"
7052,"Rectocele repair","Repair of rectocele"
7053,"Cysto & recto w grf/pros","Repair of cystocele and rectocele with graft or prosthesis"
7054,"Rep cystocel w grft/pros","Repair of cystocele with graft or prosthesis"
7055,"Rep rectocele w grf/pros","Repair of rectocele with graft or prosthesis"
7061,"Vaginal construction","Vaginal construction"
7062,"Vaginal reconstruction","Vaginal reconstruction"
7063,"Vaginal const w grf/pros","Vaginal construction with graft or prosthesis"
7064,"Vag reconst w grft/pros","Vaginal reconstruction with graft or prosthesis"
7533,"Fetal blood sample/bx","Fetal blood sampling and biopsy"
7534,"Other fetal monitoring","Other fetal monitoring"
7535,"Dx proc fetus/amnion NEC,"Other diagnostic procedures on fetus and amnion"
7536,"Correction fetal defect","Correction of fetal defect"
7537,"Amnioinfusion","Amnioinfusion"
7538,"Fetal pulse oximetry","Fetal pulse oximetry"
754,"Manual removal-placenta","Manual removal of retained placenta"
7550,"Repair ob lac uterus NOS,"Repair of current obstetric laceration of uterus"
7551,"Repair ob lacerat cervix","Repair of current obstetric laceration of cervix"
7552,"Repair ob lac corp uteri","Repair of current obstetric laceration of corpus uteri"
8004,"Arth/pros rem wo rep-hnd","Arthrotomy for removal of prosthesis without replacement"
8005,"Arth/pros rem wo rep-hip","Arthrotomy for removal of prosthesis without replacement"
8006,"Arth/pros rem wo re-knee","Arthrotomy for removal of prosthesis without replacement"
8007,"Arth/pros rem wo rep-ank","Arthrotomy for removal of prosthesis without replacement"
8008,"Arth/pros rem wo re-foot","Arthrotomy for removal of prosthesis without replacement"
8361,"Tendon sheath suture","Suture of tendon sheath"
8362,"Delayed tendon suture","Delayed suture of tendon"
8363,"Rotator cuff repair","Rotator cuff repair"
8364,"Other suture of tendon","Other suture of tendon"
8365,"Other muscle/fasc suture","Other suture of muscle or fascia"
8371,"Tendon advancement","Advancement of tendon"
8372,"Tendon recession","Recession of tendon"
8373,"Tendon reattachment","Reattachment of tendon"
8374,"Muscle reattachment","Reattachment of muscle"
8375,"Tendon trnsfr/transplant","Tendon transfer or transplantation"
8376,"Other tendon transposit","Other tendon transposition"
8377,"Muscle trnsfr/transplant","Muscle transfer or transplantation"
8379,"Other muscle transposit","Other muscle transposition"
8381,"Tendon graft","Tendon graft"
8382,"Muscle or fascia graft","Graft of muscle or fascia"
8383,"Tendon pulley reconstruc","Tendon pulley reconstruction other than hand"
8384,"Clubfoot release NEC,"Release of clubfoot"
8385,"Musc/tend lng change NEC,"Other change in muscle or tendon length"
8386,"Quadricepsplasty","Quadricepsplasty"
8387,"Other plastic ops muscle","Other plastic operations on muscle"
8388,"Other plastic ops tendon","Other plastic operations on tendon"
8389,"Other plastic ops fascia","Other plastic operations on fascia"
8391,"Adhesiolysis mus/ten/fas","Lysis of adhesions of muscle"
8392,"Insert skel musc stimula","Insertion or replacement of skeletal muscle stimulator"
8393,"Remov skel musc stimulat","Removal of skeletal muscle stimulator"
8394,"Aspiration of bursa","Aspiration of bursa"
7071,"Suture vagina laceration","Suture of laceration of vagina"
7072,"Repair colovagin fistula","Repair of colovaginal fistula"
7073,"Repair rectovag fistula","Repair of rectovaginal fistula"
7074,"Rep vaginoent fistul NEC,"Repair of other vaginoenteric fistula"
7075,"Repair vag fistula NEC,"Repair of other fistula of vagina"
7076,"Hymenorrhaphy","Hymenorrhaphy"
7077,"Vaginal suspens & fixat","Vaginal suspension and fixation"
7078,"Vag susp/fix w grft/pros","Vaginal suspension and fixation with graft or prosthesis"
7079,"Vaginal repair NEC,"Other repair of vagina"
708,"Vaginal vault obliterat","Obliteration of vaginal vault"
7091,"Vaginal operation NEC,"Other operations on vagina"
7092,"Cul-de-sac operation NEC,"Other operations on cul-de-sac"
7093,"Cul-de-sac grf/pros NEC,"Other operations on cul-de-sac with graft or prosthesis"
7094,"Insert biological graft","Insertion of biological graft"
7095,"Insert synth graft/prost","Insertion of synthetic graft or prosthesis"
7101,"Vulvar adhesiolysis","Lysis of vulvar adhesions"
7109,"Incis vulva/perineum NEC,"Other incision of vulva and perineum"
7111,"Vulvar biopsy","Biopsy of vulva"
7561,"Repair ob lac blad/ureth","Repair of current obstetric laceration of bladder and urethra"
7562,"Repair ob lac rect/anus","Repair of current obstetric laceration of rectum and sphincter ani"
7569,"Repair ob laceration NEC,"Repair of other current obstetric laceration"
757,"Manual explor uterus p/p","Manual exploration of uterine cavity"
758,"Ob tamponade uterus/vag","Obstetric tamponade of uterus or vagina"
7591,"Evac ob inc hemat perin","Evacuation of obstetrical incisional hematoma of perineum"
7592,"Evac ob hemat vulva/vag","Evacuation of other hematoma of vulva or vagina"
7593,"Surg corr invert uterus","Surgical correction of inverted uterus"
7594,"Man replac invert uterus","Immediate postpartum manual replacement of inverted uterus"
8009,"Arth/pros rem wo rep NEC,"Arthrotomy for removal of prosthesis without replacement"
8010,"Other arthrotomy NOS,"Other arthrotomy"
8011,"Oth arthrotomy-shoulder","Other arthrotomy"
8012,"Oth arthrotomy-elbow","Other arthrotomy"
8395,"Soft tissue aspirat NEC,"Aspiration of other soft tissue"
8396,"Injection into bursa","Injection of therapeutic substance into bursa"
8397,"Injection into tendon","Injection of therapeutic substance into tendon"
8398,"Soft tissue inject NEC,"Injection of locally acting therapeutic substance into other soft tissue"
8399,"Mus/ten/fas/bur op NEC,"Other operations on muscle"
8400,"Upper limb amputat NOS,"Upper limb amputation"
8401,"Finger amputation","Amputation and disarticulation of finger"
8402,"Thumb amputation","Amputation and disarticulation of thumb"
8403,"Amputation through hand","Amputation through hand"
8404,"Disarticulation of wrist","Disarticulation of wrist"
8405,"Amputation thru forearm","Amputation through forearm"
8406,"Disarticulation of elbow","Disarticulation of elbow"
8407,"Amputation thru humerus","Amputation through humerus"
8408,"Shoulder disarticulation","Disarticulation of shoulder"
8409,"Forequarter amputation","Interthoracoscapular amputation"
8410,"Lower limb amputat NOS,"Lower limb amputation"
8411,"Toe amputation","Amputation of toe"
8412,"Amputation through foot","Amputation through foot"
8413,"Disarticulation of ankle","Disarticulation of ankle"
8414,"Amputat through malleoli","Amputation of ankle through malleoli of tibia and fibula"
8415,"Below knee amputat NEC,"Other amputation below knee"
8416,"Disarticulation of knee","Disarticulation of knee"
8417,"Above knee amputation","Amputation above knee"
8418,"Disarticulation of hip","Disarticulation of hip"
8419,"Hindquarter amputation","Abdominopelvic amputation"
8421,"Thumb reattachment","Thumb reattachment"
8422,"Finger reattachment","Finger reattachment"
8423,"Forearm/wrist/hand reatt","Forearm"
8424,"Upper arm reattachment","Upper arm reattachment"
8425,"Toe reattachment","Toe reattachment"
8426,"Foot reattachment","Foot reattachment"
8427,"Lower leg/ankle reattach","Lower leg or ankle reattachment"
8428,"Thigh reattachment","Thigh reattachment"
8429,"Reattachment NEC,"Other reattachment of extremity"
843,"Amputation stump revis","Revision of amputation stump"
8440,"Implnt/fit pros limb NOS,"Implantation or fitting of prosthetic limb device"
8441,"Fit up arm/should prosth","Fitting of prosthesis of upper arm and shoulder"
8442,"Fit lo arm/hand prosthes","Fitting of prosthesis of lower arm and hand"
8443,"Fit arm prosthesis NOS,"Fitting of prosthesis of arm"
8444,"Implant arm prosthesis","Implantation of prosthetic device of arm"
8445,"Fit above knee prosthes","Fitting of prosthesis above knee"
8446,"Fit below knee prosthes","Fitting of prosthesis below knee"
8447,"Fit leg prosthesis NOS,"Fitting of prosthesis of leg"
7119,"Vulvar diagnos proc NEC,"Other diagnostic procedures on vulva"
7599,"Obstetric operation NEC,"Other obstetric operations"
7601,"Facial bone sequestrect","Sequestrectomy of facial bone"
7609,"Facial bone incision NEC,"Other incision of facial bone"
7611,"Facial bone biopsy","Biopsy of facial bone"
7619,"Facial bone dx proc NEC,"Other diagnostic procedures on facial bones and joints"
762,"Destruct facial bone les","Local excision or destruction of lesion of facial bone"
7631,"Partial mandibulectomy","Partial mandibulectomy"
7639,"Part facial ostectom NEC,"Partial ostectomy of other facial bone"
8013,"Oth arthrotomy-wrist","Other arthrotomy"
8014,"Oth arthrotomy-hand/fngr","Other arthrotomy"
8015,"Oth arthrotomy-hip","Other arthrotomy"
8016,"Oth arthrotomy-knee","Other arthrotomy"
8017,"Oth arthrotomy-ankle","Other arthrotomy"
8519,"Breast dx procedure NEC,"Other diagnostic procedures on breast"
8520,"Breast tissu destruc NOS,"Excision or destruction of breast tissue"
7121,"Percutan bartholin aspir","Percutaneous aspiration of Bartholin's gland (cyst)"
7122,"Incise bartholin's gland","Incision of Bartholin's gland (cyst)"
7123,"Bartholin gland marsup","Marsupialization of Bartholin's gland (cyst)"
7124,"Destruc bartholin gland","Excision or other destruction of Bartholin's gland (cyst)"
7129,"Bartholin's gland op NEC,"Other operations on Bartholin's gland"
713,"Local vulvar excis NEC,"Other local excision or destruction of vulva and perineum"
7641,"Tot mandibulec w reconst","Total mandibulectomy with synchronous reconstruction"
7642,"Total mandibulectomy NEC,"Other total mandibulectomy"
7643,"Mandibular reconst NEC,"Other reconstruction of mandible"
7644,"Tot face ostect w recons","Total ostectomy of other facial bone with synchronous reconstruction"
7645,"Tot face bone ostect NEC,"Other total ostectomy of other facial bone"
7646,"Facial bone reconstr NEC,"Other reconstruction of other facial bone"
765,"Temporomand arthroplasty","Temporomandibular arthroplasty"
8018,"Oth arthrotomy-foot/toe","Other arthrotomy"
8019,"Other arthrotomy NEC,"Other arthrotomy"
8020,"Arthroscopy NOS,"Arthroscopy"
8021,"Shoulder arthroscopy","Arthroscopy"
8022,"Elbow arthroscopy","Arthroscopy"
8023,"Wrist arthroscopy","Arthroscopy"
8024,"Hand & finger arthroscop","Arthroscopy"
8025,"Hip arthroscopy","Arthroscopy"
8026,"Knee arthroscopy","Arthroscopy"
8027,"Ankle arthroscopy","Arthroscopy"
8028,"Foot & toe arthroscopy","Arthroscopy"
8029,"Arthroscopy NEC,"Arthroscopy"
8030,"Joint biopsy NOS,"Biopsy of joint structure"
8542,"Bilat simple mastectomy","Bilateral simple mastectomy"
8543,"Unilat exten simp mastec","Unilateral extended simple mastectomy"
8544,"Bilat extend simp mastec","Bilateral extended simple mastectomy"
8545,"Unilat radical mastectom","Unilateral radical mastectomy"
8546,"Bilat radical mastectomy","Bilateral radical mastectomy"
8547,"Unil ext rad mastectomy","Unilateral extended radical mastectomy"
8548,"Bil exten rad mastectomy","Bilateral extended radical mastectomy"
8550,"Augment mammoplasty NOS,"Augmentation mammoplasty"
8551,"Unil breast injec-augmen","Unilateral injection into breast for augmentation"
8552,"Bil breast injec-augment","Bilateral injection into breast for augmentation"
8553,"Unilat breast implant","Unilateral breast implant"
8554,"Bilateral breast implant","Bilateral breast implant"
8555,"Fat graft to breast","Fat graft to breast"
856,"Mastopexy","Mastopexy"
8570,"Totl reconstc breast NOS,"Total reconstruction of breast"
8571,"Latiss dorsi myocut flap","Latissimus dorsi myocutaneous flap"
8572,""TRAM flap", pedicled""
8573,""TRAM flap", free""
8574,""DIEP flap", free""
8575,""SIEA flap", free""
8576,""GAP flap", free""
8579,"Totl reconst breast NEC,"Other total reconstruction of breast"
8581,"Suture breast laceration","Suture of laceration of breast"
8582,"Breast split-thick graft","Split-thickness graft to breast"
8583,"Breast full-thick graft","Full-thickness graft to breast"
8584,"Breast pedicle graft","Pedicle graft to breast"
8585,"Breast muscle flap graft","Muscle flap graft to breast"
8586,"Transposition of nipple","Transposition of nipple"
8587,"Nipple repair NEC,"Other repair or reconstruction of nipple"
8589,"Mammoplasty NEC,"Other mammoplasty"
8591,"Aspiration of breast","Aspiration of breast"
8592,"Breast injection","Injection of therapeutic agent into breast"
8593,"Breast implant revision","Revision of implant of breast"
8594,"Breast implant removal","Removal of implant of breast"
8595,"Inser breast tissu expan","Insertion of breast tissue expander"
8596,"Remov breast tissu expan","Removal of breast tissue expander"
8599,"Breast operation NEC,"Other operations on the breast"
8601,"Aspiration skin & subq","Aspiration of skin and subcutaneous tissue"
8602,"Skin defect tattooing","Injection or tattooing of skin lesion or defect"
8603,"Incision pilonidal sinus","Incision of pilonidal sinus or cyst"
8604,"Other skin & subq i & d","Other incision with drainage of skin and subcutaneous tissue"
8605,"Removal fb/dev from skin","Incision with removal of foreign body or device from skin and subcutaneous tissue"
8606,"Insert infusion pump","Insertion of totally implantable infusion pump"
8607,"Insert vasc access dev","Insertion of totally implantable vascular access device [VAD]"
8609,"Skin & subq incision NEC,"Other incision of skin and subcutaneous tissue"
8611,"Closed bx skin/subq tiss","Closed biopsy of skin and subcutaneous tissue"
8619,"Skin & subq dx proc NEC,"Other diagnostic procedures on skin and subcutaneous tissue"
714,"Operations on clitoris","Operations on clitoris"
715,"Radical vulvectomy","Radical vulvectomy"
7161,"Unilateral vulvectomy","Unilateral vulvectomy"
7661,"Cl osteoplasty mand rami","Closed osteoplasty [osteotomy] of mandibular ramus"
7662,"Open osteoplas mand rami","Open osteoplasty [osteotomy] of mandibular ramus"
7663,"Osteoplasty mandible bdy","Osteoplasty [osteotomy] of body of mandible"
7664,"Mand orthognathic op NEC,"Other orthognathic surgery on mandible"
7665,"Seg osteoplasty maxilla","Segmental osteoplasty [osteotomy] of maxilla"
7666,"Tot osteoplasty maxilla","Total osteoplasty [osteotomy] of maxilla"
7667,"Reduction genioplasty","Reduction genioplasty"
7668,"Augmentation genioplasty","Augmentation genioplasty"
7669,"Facial bone repair NEC,"Other facial bone repair"
7670,"Reduction facial fx NOS,"Reduction of facial fracture"
7671,"Cl reduct malar/zygo fx","Closed reduction of malar and zygomatic fracture"
7672,"Opn reduct malar/zygo fx","Open reduction of malar and zygomatic fracture"
7673,"Cl reduct maxillary fx","Closed reduction of maxillary fracture"
7674,"Open reduct maxillary fx","Open reduction of maxillary fracture"
7675,"Cl reduct mandible fx","Closed reduction of mandibular fracture"
7676,"Open reduct mandible fx","Open reduction of mandibular fracture"
7677,"Open reduct alveolar fx","Open reduction of alveolar fracture"
7678,"Cl reduct facial fx NEC,"Other closed reduction of facial fracture"
7679,"Open reduct face fx NEC,"Other open reduction of facial fracture"
7691,"Bone graft to face bone","Bone graft to facial bone"
7692,"Syn implant to face bone","Insertion of synthetic implant in facial bone"
7693,"Clos reduct tm dislocat","Closed reduction of temporomandibular dislocation"
7694,"Open reduct tm dislocat","Open reduction of temporomandibular dislocation"
7695,"Tm manipulation NEC,"Other manipulation of temporomandibular joint"
7696,"Injec therap sbst tm jnt","Injection of therapeutic substance into temporomandibular joint"
7697,"Remove int fix face bone","Removal of internal fixation device from facial bone"
7699,"Facial bone/jnt op NEC,"Other operations on facial bones and joints"
7700,"Sequestrectomy NOS,"Sequestrectomy"
7701,"Chest cage sequestrec","Sequestrectomy"
7702,"Humerus sequestrectomy","Sequestrectomy"
7703,"Radius & ulna sequestrec","Sequestrectomy"
7704,"Metacarp/carp sequestrec","Sequestrectomy"
7705,"Femoral sequestrectomy","Sequestrectomy"
7706,"Patellar sequestrectomy","Sequestrectomy"
8031,"Shoulder joint biopsy","Biopsy of joint structure"
8032,"Elbow joint biopsy","Biopsy of joint structure"
8033,"Wrist joint biopsy","Biopsy of joint structure"
8034,"Hand/finger joint biopsy","Biopsy of joint structure"
8448,"Implant leg prosthesis","Implantation of prosthetic device of leg"
8451,"Ins spinal fusion device","Insertion of interbody spinal fusion device"
8452,"Insert recombinant BMP,"Insertion of recombinant bone morphogenetic protein"
8453,"Imp limb length kinetic","Implantation of internal limb lengthening device with kinetic distraction"
8454,"Impl other limb length","Implantation of other internal limb lengthening device"
8455,"Ins bone void filler","Insertion of bone void filler"
8456,"Ins or rep cement spacer","Insertion or replacement of (cement) spacer"
8457,"Removal of cement spacer","Removal of (cement) spacer"
8459,"Insert othr spin device","Insertion of other spinal devices"
8460,"Insert disc pros NOS,"Insertion of spinal disc prosthesis"
8461,"Ins part disc pros cerv","Insertion of partial spinal disc prosthesis"
8462,"Ins tot disc prost cerv","Insertion of total spinal disc prosthesis"
8463,"Ins spin disc pros thor","Insertion of spinal disc prosthesis"
8464,"Ins part disc pros lumb","Insertion of partial spinal disc prosthesis"
8465,"Ins totl disc pros lumb","Insertion of total spinal disc prosthesis"
8466,"Revise disc prost cerv","Revision or replacement of artificial spinal disc prosthesis"
8467,"Revise disc prost thora","Revision or replacement of artificial spinal disc prosthesis"
8468,"Revise disc prosth lumb","Revision or replacement of artificial spinal disc prosthesis"
8469,"Revise disc prosth NOS,"Revision or replacement of artificial spinal disc prosthesis"
8471,"App ext fix dev-monoplan","Application of external fixator device"
8472,"App ext fix dev-ring sys","Application of external fixator device"
8473,"App hybrid ext fix dev","Application of hybrid external fixator device"
8480,"Ins/repl interspine dev","Insertion or replacement of interspinous process device(s)"
8481,"Rev interspine device","Revision of interspinous process device(s)"
8482,"Ins/repl pdcl stabil dev","Insertion or replacement of pedicle-based dynamic stabilization device(s)"
8483,"Rev pedcl dyn stabil dev","Revision of pedicle-based dynamic stabilization device(s)"
8484,"Ins/repl facet replc dev","Insertion or replacement of facet replacement device(s)"
8485,"Rev facet replace device","Revision of facet replacement device(s)"
8491,"Amputation NOS,"Amputation"
8492,"Separat equal join twin","Separation of equal conjoined twins"
8493,"Separat unequl join twin","Separation of unequal conjoined twins"
8494,"Ins strn fix w rgd plate","Insertion of sternal fixation device with rigid plates"
8499,"Musculoskeletal op NEC,"Other operations on musculoskeletal system"
850,"Mastotomy","Mastotomy"
7162,"Bilateral vulvectomy","Bilateral vulvectomy"
7171,"Suture vulvar laceration","Suture of laceration of vulva or perineum"
7172,"Repair vulvar fistula","Repair of fistula of vulva or perineum"
7707,"Tibia/fibula sequestrec","Sequestrectomy"
7708,"Metatar/tar sequestrec","Sequestrectomy"
7709,"Sequestrectomy NEC,"Sequestrectomy"
7710,"Other bone incision NOS,"Other incision of bone without division"
7711,"Other chest cage incis","Other incision of bone without division"
7712,"Other humerus incision","Other incision of bone without division"
7713,"Other radius/ulna incis","Other incision of bone without division"
7714,"Oth metacarp/carp incis","Other incision of bone without division"
7715,"Other femoral incision","Other incision of bone without division"
7716,"Other patellar incision","Other incision of bone without division"
7717,"Other tibia/fibula incis","Other incision of bone without division"
7718,"Oth metatars/tars incis","Other incision of bone without division"
7719,"Bone incis w/o div NEC,"Other incision of bone without division"
7720,"Wedge osteotomy NOS,"Wedge osteotomy"
7721,"Chest cage wedg osteotom","Wedge osteotomy"
5502,"Nephrostomy","Nephrostomy"
5503,"Percu nephrostm w/o frag","Percutaneous nephrostomy without fragmentation"
5504,"Percu nephrostmy w frag","Percutaneous nephrostomy with fragmentation"
5511,"Pyelotomy","Pyelotomy"
5512,"Pyelostomy","Pyelostomy"
5521,"Nephroscopy","Nephroscopy"
5522,"Pyeloscopy","Pyeloscopy"
5523,"Closed renal biopsy","Closed [percutaneous] [needle] biopsy of kidney"
5524,"Open renal biopsy","Open biopsy of kidney"
5529,"Renal diagnost proc NEC,"Other diagnostic procedures on kidney"
6061,"Los excis prostatic les","Local excision of lesion of prostate"
6062,"Perineal prostatectomy","Perineal prostatectomy"
6069,"Prostatectomy NEC,"Other prostatectomy"
6071,"Percut semin ves aspirat","Percutaneous aspiration of seminal vesicle"
6072,"Seminal vesicle incision","Incision of seminal vesicle"
6073,"Seminal vesicle excision","Excision of seminal vesicle"
6079,"Seminal vesicle op NEC,"Other operations on seminal vesicles"
6081,"Periprostatic incision","Incision of periprostatic tissue"
6082,"Periprostatic excision","Excision of periprostatic tissue"
6091,"Percut prostatic aspirat","Percutaneous aspiration of prostate"
6092,"Injection into prostate","Injection into prostate"
6093,"Repair of prostate","Repair of prostate"
6094,"Control prostate hemorr","Control of (postoperative) hemorrhage of prostate"
6095,"Trans bal dil pros ureth","Transurethral balloon dilation of the prostatic urethra"
6096,"Tu destr prostate by mt","Transurethral destruction of prostate tissue by microwave thermotherapy"
6097,"Oth tu destr pros - rt","Other transurethral destruction of prostate tissue by other thermotherapy"
6099,"Prostatic operation NEC,"Other operations on prostate"
610,"Scrotum & tunica i & d","Incision and drainage of scrotum and tunica vaginalis"
6111,"Scrotum & tunica biopsy","Biopsy of scrotum or tunica vaginalis"
6119,"Scrot/tunica dx proc NEC,"Other diagnostic procedures on scrotum and tunica vaginalis"
612,"Excision of hydrocele","Excision of hydrocele (of tunica vaginalis)"
613,"Scrotal les destruction","Excision or destruction of lesion or tissue of scrotum"
6141,"Suture scrotal lacerat","Suture of laceration of scrotum and tunica vaginalis"
6142,"Scrotal fistula repair","Repair of scrotal fistula"
6149,"Scrotum/tunic repair NEC,"Other repair of scrotum and tunica vaginalis"
6191,"Percut tunica aspiration","Percutaneous aspiration of tunica vaginalis"
6192,"Excision tunica les NEC,"Excision of lesion of tunica vaginalis other than hydrocele"
6199,"Scrotum & tunica op NEC,"Other operations on scrotum and tunica vaginalis"
620,"Incision of testes","Incision of testis"
6211,"Closed testicular biopsy","Closed [percutaneous] [needle] biopsy of testis"
6212,"Open testicular biopsy","Open biopsy of testis"
6219,"Testes dx procedure NEC,"Other diagnostic procedures on testes"
622,"Testicular les destruct","Excision or destruction of testicular lesion"
634,"Epididymectomy","Epididymectomy"
6351,"Suture cord & epid lacer","Suture of laceration of spermatic cord and epididymis"
6352,"Reduction torsion testes","Reduction of torsion of testis or spermatic cord"
6353,"Transplant spermat cord","Transplantation of spermatic cord"
623,"Unilateral orchiectomy","Unilateral orchiectomy"
6241,"Remove both testes","Removal of both testes at same operative episode"
6242,"Remove solitary testis","Removal of remaining testis"
625,"Orchiopexy","Orchiopexy"
6261,"Suture testicular lacer","Suture of laceration of testis"
6269,"Testicular repair NEC,"Other repair of testis"
627,"Insert testicular prosth","Insertion of testicular prosthesis"
6291,"Aspiration of testes","Aspiration of testis"
6292,"Injection into testes","Injection of therapeutic substance into testis"
6299,"Testicular operation NEC,"Other operations on testes"
6301,"Spermatic cord/vas biops","Biopsy of spermatic cord"
6309,"Spermat cord/vas dx NEC,"Other diagnostic procedures on spermatic cord"
631,"Exc spermatic varicocele","Excision of varicocele and hydrocele of spermatic cord"
632,"Excise epididymis cyst","Excision of cyst of epididymis"
633,"Excise cord/epid les NEC,"Excision of other lesion or tissue of spermatic cord and epididymis"
5717,"Percutaneous cystostomy","Percutaneous cystostomy"
5718,"Other suprapu cystostomy","Other suprapubic cystostomy"
5719,"Cystotomy NEC,"Other cystotomy"
5721,"Vesicostomy","Vesicostomy"
5722,"Revise clo vesicostomy","Revision or closure of vesicostomy"
5731,"Cystoscopy thru stoma","Cystoscopy through artificial stoma"
5732,"Cystoscopy NEC,"Other cystoscopy"
5733,"Clos transureth bladd bx","Closed [transurethral] biopsy of bladder"
5734,"Open bladder biopsy","Open biopsy of bladder"
5739,"Bladder diagnos proc NEC,"Other diagnostic procedures on bladder"
5741,"Tu adhesiolysis bladder","Transurethral lysis of intraluminal adhesions"
5749,"Tu destruc bladd les NEC,"Other transurethral excision or destruction of lesion or tissue of bladder"
5751,"Excision of urachus","Excision of urachus"
5759,"Bladder les destruct NEC,"Open excision or destruction of other lesion or tissue of bladder"
576,"Partial cystectomy","Partial cystectomy"
5771,"Radical cystectomy","Radical cystectomy"
5779,"Total cystectomy NEC,"Other total cystectomy"
5781,"Suture bladder lacerat","Suture of laceration of bladder"
5782,"Cystostomy closure","Closure of cystostomy"
5783,"Enterovesico fist repair","Repair of fistula involving bladder and intestine"
5784,"Vesic fistula repair NEC,"Repair of other fistula of bladder"
5785,"Cystourethroplasty","Cystourethroplasty and plastic repair of bladder neck"
5786,"Bladder exstrophy repair","Repair of bladder exstrophy"
5787,"Bladder reconstruction","Reconstruction of urinary bladder"
5788,"Bladder anastomosis NEC,"Other anastomosis of bladder"
5789,"Bladder repair NEC,"Other repair of bladder"
5791,"Bladder sphincterotomy","Sphincterotomy of bladder"
5792,"Bladder neck dilation","Dilation of bladder neck"
5793,"Control bladd hemorrhage","Control of (postoperative) hemorrhage of bladder"
5794,"Insert indwelling cath","Insertion of indwelling urinary catheter"
5795,"Replace indwelling cath","Replacement of indwelling urinary catheter"
5796,"Implant bladder stimulat","Implantation of electronic bladder stimulator"
5797,"Replace bladder stimulat","Replacement of electronic bladder stimulator"
5798,"Remove bladder stimulat","Removal of electronic bladder stimulator"
5799,"Bladder operation NEC,"Other operations on bladder"
580,"Urethrotomy","Urethrotomy"
581,"Urethral meatotomy","Urethral meatotomy"
5821,"Perineal urethroscopy","Perineal urethroscopy"
5822,"Urethroscopy NEC,"Other urethroscopy"
5823,"Urethral biopsy","Biopsy of urethra"
5824,"Periurethral biopsy","Biopsy of periurethral tissue"
5829,"Urethral dx proc NEC,"Other diagnostic procedures on urethra and periurethral tissue"
5831,"Endosc destr urethra les","Endoscopic excision or destruction of lesion or tissue of urethra"
5839,"Other destru urethra les","Other local excision or destruction of lesion or tissue of urethra"
5841,"Suture urethral lacerat","Suture of laceration of urethra"
5842,"Urethrostomy closure","Closure of urethrostomy"
5843,"Close ureth fistula NEC,"Closure of other fistula of urethra"
5844,"Urethral reanastomosis","Reanastomosis of urethra"
5845,"Hypo-epispadius repair","Repair of hypospadias or epispadias"
5846,"Ureth reconstruction NEC,"Other reconstruction of urethra"
5847,"Urethral meatoplasty","Urethral meatoplasty"
5849,"Urethral repair NEC,"Other repair of urethra"
585,"Ureth stricture release","Release of urethral stricture"
586,"Urethral dilation","Dilation of urethra"
5891,"Periurethral incision","Incision of periurethral tissue"
5892,"Periurethral excision","Excision of periurethral tissue"
5893,"Implt artf urin sphinct","Implantation of artificial urinary sphincter [AUS]"
